Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-01-14,958.0,961.3499755859375,949.0,957.5,940.8583374023438,864306,0.0,0
2019-01-15,956.0,970.7000122070312,955.0999755859375,968.2999877929688,951.4705810546875,1452136,0.0,0
2019-01-16,965.2999877929688,970.4000244140625,959.2999877929688,961.2000122070312,944.4940795898438,1118736,0.0,0
2019-01-17,961.3499755859375,965.0,951.5499877929688,961.5499877929688,944.837890625,1303576,0.0,0
2019-01-18,961.5499877929688,965.0,954.0499877929688,960.9500122070312,944.2483520507812,1168989,0.0,0
2019-01-21,960.0999755859375,965.7999877929688,957.0,962.75,946.01708984375,1035360,0.0,0
2019-01-22,962.1500244140625,986.4000244140625,958.7000122070312,982.6500244140625,965.5712280273438,2797244,0.0,0
2019-01-23,987.4000244140625,987.4000244140625,957.5999755859375,962.1500244140625,945.4275512695312,1574247,0.0,0
2019-01-24,960.2000122070312,972.2999877929688,955.9000244140625,969.6500244140625,952.7971801757812,1246903,0.0,0
2019-01-25,972.0,984.0,969.1500244140625,978.0,961.0020141601562,1985833,0.0,0
2019-01-28,978.0,981.2000122070312,955.2000122070312,958.6500244140625,941.9884033203125,1499181,0.0,0
2019-01-29,955.2000122070312,970.0,945.0,966.0999755859375,949.3088989257812,1411027,0.0,0
2019-01-30,966.0999755859375,974.9500122070312,960.0499877929688,968.9000244140625,952.0601196289062,1468812,0.0,0
2019-01-31,968.2000122070312,1000.0,966.5,995.7999877929688,978.4926147460938,2306391,0.0,0
2019-02-01,1003.0,1005.0,985.0999755859375,991.5499877929688,974.3165283203125,3424938,0.0,0
2019-02-04,1025.0,1050.0,1009.0499877929688,1025.75,1007.9220581054688,9556052,0.0,0
2019-02-05,1026.949951171875,1074.0,1020.0,1066.699951171875,1048.1602783203125,7144200,0.0,0
2019-02-06,1066.0,1072.0,1050.5,1059.050048828125,1040.6434326171875,2449722,0.0,0
2019-02-07,1059.800048828125,1067.050048828125,1050.0,1056.800048828125,1038.4326171875,1293109,0.0,0
2019-02-08,1058.5,1076.8499755859375,1047.5999755859375,1053.25,1034.9443359375,2576054,0.0,0
2019-02-11,1059.0,1063.5,1045.199951171875,1056.4000244140625,1038.039306640625,1057548,0.0,0
2019-02-12,1058.0,1073.949951171875,1050.0999755859375,1066.25,1047.71826171875,3075801,0.0,0
2019-02-14,1063.949951171875,1063.949951171875,1030.5,1042.25,1024.13525390625,2182379,0.0,0
2019-02-15,1035.0,1052.0,1016.7999877929688,1039.0,1020.9417724609375,2566210,0.0,0
2019-02-18,1040.0999755859375,1040.6500244140625,1021.2999877929688,1027.3499755859375,1009.4942626953125,1023065,0.0,0
2019-02-19,1030.449951171875,1049.800048828125,1025.300048828125,1028.800048828125,1010.919189453125,1551617,0.0,0
2019-02-20,1030.0,1044.4000244140625,1027.5,1032.75,1014.8004760742188,1506583,0.0,0
2019-02-21,1039.9000244140625,1045.0,1031.25,1042.5,1024.3809814453125,1220939,0.0,0
2019-02-22,1035.5,1044.0,1030.300048828125,1041.5999755859375,1023.4965209960938,1298608,0.0,0
2019-02-25,1038.0,1055.0,1035.5999755859375,1043.0,1024.872314453125,1691809,0.0,0
2019-02-26,1039.0,1041.9000244140625,1016.0499877929688,1038.3499755859375,1020.3031616210938,1906268,0.0,0
