Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2018-10-16,992.6500244140625,1030.0999755859375,982.0999755859375,999.5,919.8234252929688,64834,0.0,0
2018-10-17,1008.7000122070312,1014.1500244140625,980.0999755859375,984.5499877929688,906.0650024414062,16650,0.0,0
2018-10-19,984.5499877929688,1007.9500122070312,953.0,1000.2999877929688,920.5596313476562,32825,0.0,0
2018-10-22,1000.0,1004.4500122070312,980.0,981.8499755859375,903.580322265625,12818,0.0,0
2018-10-23,995.0,995.0,958.2000122070312,962.6500244140625,885.9109497070312,62734,0.0,0
2018-10-24,968.1500244140625,999.0,958.2000122070312,990.9000244140625,911.9088134765625,106206,0.0,0
2018-10-25,990.0,1002.9500122070312,970.0499877929688,998.4500122070312,918.8570556640625,119307,0.0,0
2018-10-26,995.0,1001.0,980.0,984.4000244140625,905.9270629882812,104717,0.0,0
2018-10-29,980.0499877929688,994.0,972.0499877929688,986.4500122070312,907.8135375976562,179111,0.0,0
2018-10-30,999.4500122070312,1015.0,982.25,989.5499877929688,910.6665649414062,66740,0.0,0
2018-10-31,980.0,998.9500122070312,979.6500244140625,984.9000244140625,906.3871459960938,62103,0.0,0
2018-11-01,991.0499877929688,999.9500122070312,980.0499877929688,988.5,909.7003173828125,54497,0.0,0
2018-11-02,1000.0,1043.9000244140625,993.0999755859375,996.3499755859375,916.9244384765625,108677,0.0,0
2018-11-05,1002.5499877929688,1005.9000244140625,979.6500244140625,989.6500244140625,914.4296875,18025,4.0,0
2018-11-06,999.75,1004.7999877929688,963.5999755859375,983.4500122070312,908.700927734375,27611,0.0,0
2018-11-07,980.0,1010.0,978.0,997.7999877929688,921.9601440429688,6471,0.0,0
2018-11-09,1003.0,1005.4000244140625,980.0,997.5999755859375,921.775390625,13192,0.0,0
2018-11-12,1009.0,1012.0,994.4500122070312,1000.7999877929688,924.7322387695312,16567,0.0,0
2018-11-13,1000.0,1002.0499877929688,985.7000122070312,993.9000244140625,918.356689453125,28138,0.0,0
2018-11-14,1003.7999877929688,1005.7999877929688,976.0499877929688,979.9500122070312,905.4669799804688,122284,0.0,0
2018-11-15,980.0,993.2000122070312,980.0,982.4500122070312,907.7769165039062,11047,0.0,0
2018-11-16,990.0,997.0,976.0499877929688,983.3499755859375,908.6083374023438,14554,0.0,0
2018-11-19,983.3499755859375,999.9000244140625,976.0,979.9500122070312,905.4669799804688,36082,0.0,0
2018-11-20,989.75,989.75,957.2999877929688,965.9500122070312,892.531005859375,25695,0.0,0
2018-11-21,973.6500244140625,979.9500122070312,957.0,968.1500244140625,894.5638427734375,50023,0.0,0
2018-11-22,980.0,993.9000244140625,965.0499877929688,971.6500244140625,897.7978515625,283779,0.0,0
2018-11-26,983.0,992.0,972.0,979.7000122070312,905.2359008789062,50459,0.0,0
2018-11-27,981.0,992.0,975.0,988.5,913.3671875,44211,0.0,0
2018-11-28,989.9500122070312,1003.9000244140625,973.0,976.8499755859375,902.6026000976562,182837,0.0,0
2018-11-29,975.0,1004.0499877929688,975.0,994.75,919.1420288085938,190969,0.0,0
2018-11-30,985.0,997.7999877929688,977.0499877929688,993.8499755859375,918.3104858398438,102914,0.0,0
2018-12-03,1000.0,1000.0,983.2999877929688,985.7999877929688,910.8721923828125,17423,0.0,0
2018-12-04,981.0,998.7000122070312,981.0,984.8499755859375,909.9945068359375,68558,0.0,0
2018-12-05,984.8499755859375,994.7000122070312,981.7999877929688,986.0,911.0570678710938,27367,0.0,0
2018-12-06,991.8499755859375,991.9000244140625,954.5499877929688,960.4500122070312,887.4490966796875,55575,0.0,0
2018-12-07,981.25,981.25,947.2999877929688,965.25,891.8842163085938,54825,0.0,0
2018-12-10,960.0,988.7999877929688,937.5999755859375,965.3499755859375,891.9765625,65282,0.0,0
2018-12-11,955.0,979.0,955.0,974.0,899.9691772460938,160178,0.0,0
2018-12-12,979.7000122070312,1009.75,977.0,999.1500244140625,923.2076416015625,209105,0.0,0
2018-12-13,1009.0,1055.0,998.5,1050.949951171875,971.0703735351562,278384,0.0,0
2018-12-14,1057.5,1108.0,1051.0999755859375,1095.199951171875,1011.9570922851562,114922,0.0,0
