Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2018-10-16,1220.0,1228.949951171875,1215.550048828125,1224.6500244140625,1119.411376953125,2336499,0.0,0
2018-10-17,1236.6500244140625,1238.0,1208.699951171875,1211.9000244140625,1107.757080078125,1746801,0.0,0
2018-10-19,1200.0,1211.9000244140625,1186.0,1206.050048828125,1102.4097900390625,2006965,0.0,0
2018-10-22,1214.0,1218.6500244140625,1200.0999755859375,1206.5999755859375,1102.912353515625,1452784,0.0,0
2018-10-23,1195.9000244140625,1209.050048828125,1182.5,1200.699951171875,1097.519287109375,2109820,0.0,0
2018-10-24,1211.199951171875,1222.300048828125,1204.0999755859375,1218.9000244140625,1114.155517578125,1484693,0.0,0
2018-10-25,1208.0,1212.050048828125,1195.1500244140625,1201.550048828125,1098.2965087890625,3063065,0.0,0
2018-10-26,1200.5999755859375,1213.0,1191.300048828125,1197.449951171875,1094.5487060546875,1101325,0.0,0
2018-10-29,1201.0,1264.5,1198.25,1261.300048828125,1152.9117431640625,2140956,0.0,0
2018-10-30,1258.4000244140625,1278.6500244140625,1248.25,1271.25,1162.0069580078125,1957735,0.0,0
2018-10-31,1266.0,1304.0,1249.199951171875,1297.5,1186.0009765625,3117499,0.0,0
2018-11-01,1337.449951171875,1384.0,1321.5999755859375,1326.75,1212.7373046875,8903105,0.0,0
2018-11-02,1340.0,1369.8499755859375,1340.0,1358.199951171875,1241.484619140625,2665756,0.0,0
2018-11-05,1358.300048828125,1365.0,1343.550048828125,1350.1500244140625,1234.1268310546875,1457946,0.0,0
2018-11-06,1350.1500244140625,1369.800048828125,1350.050048828125,1363.8499755859375,1246.6492919921875,1616734,0.0,0
2018-11-07,1370.0,1370.0,1363.6500244140625,1365.949951171875,1248.568603515625,255086,0.0,0
2018-11-09,1365.949951171875,1379.0,1360.0,1368.5999755859375,1250.9910888671875,1247358,0.0,0
2018-11-12,1372.9000244140625,1384.5,1362.0,1367.199951171875,1249.71142578125,2174698,0.0,0
2018-11-13,1364.0,1395.0,1358.199951171875,1391.0999755859375,1271.5576171875,2068670,0.0,0
2018-11-14,1394.0,1398.0,1379.0,1384.699951171875,1265.7076416015625,1364551,0.0,0
2018-11-15,1388.0,1408.0,1386.0999755859375,1398.5,1278.3216552734375,2890196,0.0,0
2018-11-16,1402.75,1414.0,1391.5,1399.050048828125,1278.824462890625,1732865,0.0,0
2018-11-19,1400.0,1419.8499755859375,1395.050048828125,1417.199951171875,1295.414794921875,1932311,0.0,0
2018-11-20,1410.25,1423.0999755859375,1407.699951171875,1413.0999755859375,1291.6671142578125,1889461,0.0,0
2018-11-21,1410.0,1413.75,1393.25,1402.0999755859375,1281.6124267578125,1320423,0.0,0
2018-11-22,1405.0,1419.5,1396.199951171875,1410.1500244140625,1288.9705810546875,1723570,0.0,0
2018-11-26,1410.199951171875,1430.0,1410.199951171875,1422.0,1299.8023681640625,2630117,0.0,0
2018-11-27,1419.449951171875,1434.0,1415.3499755859375,1431.5999755859375,1308.5771484375,1956946,0.0,0
2018-11-28,1431.5999755859375,1434.0,1399.0,1403.4000244140625,1282.80078125,1390580,0.0,0
2018-11-29,1413.6500244140625,1435.5,1407.5,1422.449951171875,1300.21337890625,2816724,0.0,0
2018-11-30,1425.1500244140625,1438.1500244140625,1410.0,1432.5,1309.4000244140625,2018571,0.0,0
2018-12-03,1435.050048828125,1439.949951171875,1412.0,1427.5,1304.82958984375,1115862,0.0,0
2018-12-04,1423.050048828125,1429.75,1415.0,1419.9000244140625,1297.8826904296875,1061729,0.0,0
2018-12-05,1412.0,1419.0,1389.1500244140625,1394.800048828125,1274.939697265625,1582751,0.0,0
2018-12-06,1387.800048828125,1397.050048828125,1372.050048828125,1379.5,1260.9544677734375,1574405,0.0,0
2018-12-07,1387.0,1404.0,1372.0999755859375,1399.9000244140625,1279.601318359375,1185686,0.0,0
2018-12-10,1374.699951171875,1386.4000244140625,1358.199951171875,1367.75,1250.2142333984375,1657418,0.0,0
2018-12-11,1358.0,1369.8499755859375,1343.6500244140625,1361.4000244140625,1244.4097900390625,2302505,0.0,0
2018-12-12,1368.5999755859375,1407.6500244140625,1365.5,1400.300048828125,1279.9671630859375,1751549,0.0,0
2018-12-13,1413.699951171875,1429.0,1406.0,1426.449951171875,1303.869873046875,1863210,0.0,0
2018-12-14,1423.449951171875,1428.550048828125,1405.050048828125,1411.4000244140625,1290.11328125,2189734,0.0,0
2018-12-17,1395.4000244140625,1424.4000244140625,1395.050048828125,1408.0,1287.00537109375,1610515,0.0,0
2018-12-18,1405.0,1430.0,1405.0,1428.5,1305.7435302734375,1568498,0.0,0
2018-12-19,1431.0,1438.0,1426.4000244140625,1434.75,1311.4564208984375,2073536,0.0,0
2018-12-20,1430.5999755859375,1453.0,1423.25,1450.800048828125,1326.12744140625,2782410,0.0,0
2018-12-21,1450.800048828125,1459.699951171875,1415.199951171875,1420.0,1297.97412109375,1975704,0.0,0
2018-12-24,1427.5999755859375,1428.699951171875,1400.0,1404.800048828125,1284.080322265625,1390194,0.0,0
2018-12-26,1398.800048828125,1432.0,1384.300048828125,1422.6500244140625,1300.396484375,1712084,0.0,0
2018-12-27,1429.199951171875,1434.3499755859375,1408.5,1425.050048828125,1302.59033203125,1872745,0.0,0
2018-12-28,1426.550048828125,1448.0,1426.300048828125,1439.4000244140625,1315.70703125,1918767,0.0,0
2018-12-31,1445.0,1450.0,1431.199951171875,1437.550048828125,1314.0159912109375,1487860,0.0,0
2019-01-01,1445.0,1445.0,1425.199951171875,1441.9000244140625,1317.9921875,786846,0.0,0
2019-01-02,1441.0,1444.9000244140625,1417.0999755859375,1425.5,1303.00146484375,2058504,0.0,0
2019-01-03,1426.0,1429.0,1391.0,1395.0,1275.122314453125,2290756,0.0,0
2019-01-04,1401.9000244140625,1407.5999755859375,1373.550048828125,1388.050048828125,1268.769775390625,2711485,0.0,0
2019-01-07,1397.0,1408.5999755859375,1379.050048828125,1383.800048828125,1264.885009765625,1851513,0.0,0
2019-01-08,1387.5,1393.8499755859375,1375.0,1382.199951171875,1263.42236328125,1437271,0.0,0
2019-01-09,1389.5,1393.550048828125,1372.0,1386.050048828125,1266.9415283203125,1413005,0.0,0
2019-01-10,1388.0,1398.9000244140625,1383.25,1392.5999755859375,1272.9288330078125,1063647,0.0,0
2019-01-11,1393.0,1393.9000244140625,1361.050048828125,1369.5999755859375,1251.9051513671875,2489197,0.0,0
2019-01-14,1367.199951171875,1367.199951171875,1331.0,1333.9000244140625,1219.2730712890625,3080984,0.0,0
2019-01-15,1340.0,1348.0,1330.0,1340.9000244140625,1225.6715087890625,3079248,0.0,0
2019-01-16,1342.9000244140625,1361.5,1336.0,1342.1500244140625,1226.81396484375,2454470,0.0,0
2019-01-17,1345.0999755859375,1351.800048828125,1336.949951171875,1346.050048828125,1230.37890625,1610419,0.0,0
